Date,NIFTY,RELIANCE,SBI,HDFC
10-Jun-2014,"7,656.40","1,118.30",266.58,816.65
09-Jun-2014,"7,654.60","1,122.65",270.79,819.45
06-Jun-2014,"7,583.40","1,122.40",273.98,815.25
05-Jun-2014,"7,474.10","1,089.90",269.79,805.45
04-Jun-2014,"7,402.25","1,077.50",268.27,816.70
03-Jun-2014,"7,415.85","1,095.40",264.52,824.35
02-Jun-2014,"7,362.50","1,082.20",264.47,819.40
30-May-2014,"7,229.95","1,064.70",254.23,792.75
29-May-2014,"7,235.65","1,073.55",260.15,810.25
28-May-2014,"7,329.65","1,088.90",261.02,823.45
27-May-2014,"7,318.00","1,087.95",262.94,804.90
26-May-2014,"7,359.05","1,101.70",270.19,797.15
23-May-2014,"7,367.10","1,127.45",275.35,789.65
22-May-2014,"7,276.40","1,100.80",251.17,802.60
21-May-2014,"7,252.90","1,078.40",245.93,809.50
20-May-2014,"7,275.50","1,079.85",252.67,816.05
19-May-2014,"7,263.55","1,120.05",256.81,811.90
16-May-2014,"7,203.00","1,079.25",241.72,804.70
15-May-2014,"7,123.15","1,053.40",227.93,788.35
14-May-2014,"7,108.75","1,045.50",228.26,775.45
13-May-2014,"7,108.75","1,063.40",227.61,788.15
12-May-2014,"7,014.25","1,028.70",224.27,792.15
09-May-2014,"6,858.80",997.60,217.33,756.80
08-May-2014,"6,659.85",960.30,209.18,718.30
07-May-2014,"6,652.55",960.85,207.58,715.60
06-May-2014,"6,715.30",963.35,205.22,720.20
05-May-2014,"6,699.35",946.85,204.46,716.70
02-May-2014,"6,694.80",928.10,204.82,717.10
30-Apr-2014,"6,696.40",935.80,207.86,721.30
29-Apr-2014,"6,715.25",940.30,206.58,715.80
28-Apr-2014,"6,761.25",945.00,210.62,725.20
25-Apr-2014,"6,782.75",948.25,208.53,726.40
23-Apr-2014,"6,840.80",967.15,206.52,733.00
22-Apr-2014,"6,815.35",967.75,204.86,727.55
21-Apr-2014,"6,817.65",959.60,207.21,716.45
17-Apr-2014,"6,779.40",959.10,201.73,718.70
16-Apr-2014,"6,675.30",941.30,195.94,725.95
15-Apr-2014,"6,733.10",949.10,196.41,723.95
11-Apr-2014,"6,776.30",953.75,199.42,738.15
10-Apr-2014,"6,796.40",969.05,202.81,739.40
09-Apr-2014,"6,796.20",962.15,198.50,741.85
07-Apr-2014,"6,695.05",944.15,192.24,725.35
04-Apr-2014,"6,694.35",944.25,190.28,725.45
03-Apr-2014,"6,736.10",952.65,189.62,728.80
02-Apr-2014,"6,752.55",958.20,193.49,731.90
01-Apr-2014,"6,721.05",942.60,189.37,738.10
31-Mar-2014,"6,704.20",930.75,191.77,748.80
28-Mar-2014,"6,695.90",916.15,190.20,744.95
27-Mar-2014,"6,641.75",900.75,183.70,746.75
26-Mar-2014,"6,601.40",891.20,176.75,746.05
25-Mar-2014,"6,589.75",879.30,174.34,750.15
24-Mar-2014,"6,583.50",905.40,172.56,750.65
22-Mar-2014,"6,494.90",888.15,170.35,732.40
21-Mar-2014,"6,493.20",885.80,170.22,733.85
20-Mar-2014,"6,483.10",906.00,167.80,730.20
19-Mar-2014,"6,524.05",903.00,170.89,738.45
18-Mar-2014,"6,516.65",896.45,170.13,734.00
14-Mar-2014,"6,504.20",886.15,165.42,732.15
13-Mar-2014,"6,493.10",879.55,165.21,742.35
12-Mar-2014,"6,516.90",871.35,164.51,725.55
11-Mar-2014,"6,511.90",874.75,167.48,725.15
10-Mar-2014,"6,537.25",885.45,169.22,734.45
07-Mar-2014,"6,526.65",869.40,164.97,711.45
06-Mar-2014,"6,401.15",822.45,157.74,675.60
05-Mar-2014,"6,328.65",807.00,157.66,669.75
04-Mar-2014,"6,297.95",812.95,155.04,671.70
03-Mar-2014,"6,221.45",803.40,151.84,666.20
28-Feb-2014,"6,276.95",799.95,153.33,669.60
26-Feb-2014,"6,238.80",810.70,152.04,677.40
25-Feb-2014,"6,200.05",810.55,150.60,671.10
24-Feb-2014,"6,186.10",812.35,151.05,671.00
21-Feb-2014,"6,155.45",811.50,150.21,664.40
20-Feb-2014,"6,091.45",805.45,148.06,662.75
19-Feb-2014,"6,152.75",812.25,150.81,670.05
18-Feb-2014,"6,127.10",813.15,150.10,660.40
17-Feb-2014,"6,073.30",812.30,147.36,650.40
14-Feb-2014,"6,048.35",822.05,147.51,641.80
13-Feb-2014,"6,001.10",807.40,150.06,632.50
12-Feb-2014,"6,084.00",817.90,153.25,645.45
11-Feb-2014,"6,062.70",805.25,151.97,644.80
10-Feb-2014,"6,053.45",821.95,151.41,643.90
07-Feb-2014,"6,063.20",814.45,152.76,647.75
06-Feb-2014,"6,036.30",815.85,150.49,647.00
05-Feb-2014,"6,022.40",817.25,152.17,637.45
04-Feb-2014,"6,000.90",821.55,151.54,630.60
03-Feb-2014,"6,001.80",820.90,148.84,626.50
31-Jan-2014,"6,089.50",831.15,152.39,628.50
30-Jan-2014,"6,073.70",825.00,151.66,631.80
29-Jan-2014,"6,120.25",836.60,157.37,645.45
28-Jan-2014,"6,126.25",844.85,159.63,644.45
27-Jan-2014,"6,135.85",843.15,159.45,649.20
24-Jan-2014,"6,266.75",867.65,162.12,673.40
23-Jan-2014,"6,345.65",865.80,165.83,679.50
22-Jan-2014,"6,338.95",872.45,164.69,677.10
21-Jan-2014,"6,313.80",863.05,165.95,676.10
20-Jan-2014,"6,303.95",869.75,164.19,670.05
17-Jan-2014,"6,261.65",884.75,162.16,665.00
16-Jan-2014,"6,318.90",886.15,163.62,673.05
15-Jan-2014,"6,320.90",885.45,164.07,680.55
14-Jan-2014,"6,241.85",881.50,162.75,672.30
13-Jan-2014,"6,272.75",880.40,164.13,672.85
10-Jan-2014,"6,171.45",858.15,160.82,662.05
09-Jan-2014,"6,168.35",850.70,163.98,662.95
08-Jan-2014,"6,174.60",849.05,165.72,664.70
07-Jan-2014,"6,162.25",842.10,166.14,664.40
06-Jan-2014,"6,191.45",854.95,168.82,661.70
03-Jan-2014,"6,211.15",864.25,171.97,663.10
02-Jan-2014,"6,221.15",875.00,174.26,657.00
01-Jan-2014,"6,301.65",888.80,176.51,665.15
31-Dec-2013,"6,304.00",895.20,176.65,665.85
30-Dec-2013,"6,291.10",887.10,176.46,669.50
27-Dec-2013,"6,313.80",878.85,177.01,669.65
26-Dec-2013,"6,278.90",887.55,175.35,669.05
24-Dec-2013,"6,268.40",898.05,175.93,657.30
23-Dec-2013,"6,284.50",896.25,175.85,664.45
20-Dec-2013,"6,274.25",895.15,175.12,664.60
19-Dec-2013,"6,166.65",854.05,173.11,652.55
18-Dec-2013,"6,217.15",859.95,176.34,666.25
17-Dec-2013,"6,139.05",839.20,171.83,657.60
16-Dec-2013,"6,154.70",845.05,173.21,684.35
13-Dec-2013,"6,168.40",864.70,174.36,689.95
12-Dec-2013,"6,237.05",870.20,177.70,695.20
11-Dec-2013,"6,307.90",882.60,179.66,695.55
10-Dec-2013,"6,332.85",884.65,184.33,696.70
09-Dec-2013,"6,363.90",878.95,189.09,696.65
06-Dec-2013,"6,259.90",866.70,185.96,682.70
05-Dec-2013,"6,241.10",871.00,185.60,688.10
04-Dec-2013,"6,160.95",856.05,181.74,657.60
03-Dec-2013,"6,201.85",861.90,181.35,655.75
02-Dec-2013,"6,217.85",855.30,182.22,661.30
29-Nov-2013,"6,176.10",853.20,181.95,661.30
28-Nov-2013,"6,091.85",847.95,176.36,653.40
27-Nov-2013,"6,057.10",837.95,176.37,653.55
26-Nov-2013,"6,059.10",841.25,178.53,652.95
25-Nov-2013,"6,115.35",851.70,180.67,659.75
22-Nov-2013,"5,995.45",843.75,173.80,642.15
21-Nov-2013,"5,999.05",847.60,176.30,637.65
20-Nov-2013,"6,122.90",862.50,179.57,649.55
19-Nov-2013,"6,203.35",878.35,182.34,660.05
18-Nov-2013,"6,189.00",874.75,176.76,668.80
14-Nov-2013,"6,056.15",851.65,172.31,642.20
13-Nov-2013,"5,989.60",844.40,169.71,633.70
12-Nov-2013,"6,018.05",852.60,167.30,645.95
11-Nov-2013,"6,078.80",863.90,170.44,654.25
08-Nov-2013,"6,140.75",875.95,174.43,652.50
07-Nov-2013,"6,187.25",885.90,175.26,665.40
06-Nov-2013,"6,215.15",898.60,180.96,668.90
05-Nov-2013,"6,253.15",909.70,187.60,676.25
03-Nov-2013,"6,324.95",908.70,188.63,680.45
01-Nov-2013,"6,307.20",908.25,187.90,683.80
31-Oct-2013,"6,299.15",914.70,179.68,680.80
30-Oct-2013,"6,251.70",898.15,172.11,679.35
29-Oct-2013,"6,220.90",896.80,174.05,686.50
28-Oct-2013,"6,101.10",890.75,167.54,667.90
25-Oct-2013,"6,144.90",887.00,172.10,672.55
24-Oct-2013,"6,164.35",884.50,171.83,669.30
23-Oct-2013,"6,178.35",896.75,171.66,660.20
22-Oct-2013,"6,202.80",904.20,167.53,669.00
21-Oct-2013,"6,204.95",913.20,167.16,671.25
18-Oct-2013,"6,189.35",905.65,166.46,676.60
17-Oct-2013,"6,045.85",880.35,162.13,654.20
15-Oct-2013,"6,089.05",867.80,162.28,652.45
14-Oct-2013,"6,112.70",870.30,165.72,667.50
11-Oct-2013,"6,096.20",863.35,165.28,661.30
10-Oct-2013,"6,020.95",860.00,163.30,641.05
09-Oct-2013,"6,007.45",860.90,160.90,649.15
08-Oct-2013,"5,928.40",844.95,160.76,632.65
07-Oct-2013,"5,906.15",844.05,163.31,634.30
04-Oct-2013,"5,907.30",854.40,165.07,640.45
03-Oct-2013,"5,909.70",846.95,166.02,636.20
01-Oct-2013,"5,780.05",821.45,164.34,611.65
30-Sep-2013,"5,735.30",822.40,161.49,593.05
27-Sep-2013,"5,833.20",839.90,164.07,608.90
26-Sep-2013,"5,882.25",838.25,167.61,621.15
25-Sep-2013,"5,873.85",849.05,169.27,620.60
24-Sep-2013,"5,892.45",874.60,164.50,638.45
23-Sep-2013,"5,889.75",874.35,165.47,641.95
20-Sep-2013,"6,012.10",881.90,174.76,659.05
19-Sep-2013,"6,115.55",890.60,180.78,683.20
18-Sep-2013,"5,899.45",871.95,167.37,650.50
17-Sep-2013,"5,850.20",858.15,163.37,642.25
16-Sep-2013,"5,840.55",861.75,164.64,642.80
13-Sep-2013,"5,850.60",873.00,166.11,629.20
12-Sep-2013,"5,850.70",875.40,165.84,633.95
11-Sep-2013,"5,913.15",887.75,169.01,647.25
10-Sep-2013,"5,896.75",890.35,163.35,638.00
06-Sep-2013,"5,680.40",868.00,163.46,616.20
05-Sep-2013,"5,592.95",862.55,163.82,609.50
04-Sep-2013,"5,448.10",849.35,149.42,564.05
03-Sep-2013,"5,341.45",831.00,147.57,562.55
02-Sep-2013,"5,550.75",886.75,151.64,589.50
30-Aug-2013,"5,471.80",853.85,151.90,594.00
29-Aug-2013,"5,409.05",845.25,148.78,572.05
28-Aug-2013,"5,285.00",811.80,149.79,561.95
27-Aug-2013,"5,287.45",803.25,152.00,561.90
26-Aug-2013,"5,476.50",822.60,155.73,611.30
23-Aug-2013,"5,471.75",819.50,155.91,607.55
22-Aug-2013,"5,408.45",806.10,156.48,588.70
21-Aug-2013,"5,302.55",783.60,154.80,593.35
20-Aug-2013,"5,401.45",825.35,155.41,584.75
19-Aug-2013,"5,414.75",820.25,153.05,584.70
16-Aug-2013,"5,507.85",826.70,157.06,587.90
14-Aug-2013,"5,742.30",865.00,162.44,621.35
13-Aug-2013,"5,699.30",852.90,162.00,620.50
12-Aug-2013,"5,612.40",845.65,160.54,602.20
08-Aug-2013,"5,565.65",865.65,166.42,610.50
07-Aug-2013,"5,519.10",872.45,171.61,601.20
06-Aug-2013,"5,542.25",841.05,164.14,608.65
05-Aug-2013,"5,685.40",861.55,168.23,632.70
02-Aug-2013,"5,677.90",857.35,168.06,631.25
01-Aug-2013,"5,727.85",850.00,168.32,632.20
31-Jul-2013,"5,742.00",872.05,170.84,609.75
30-Jul-2013,"5,755.05",857.35,172.33,625.35
29-Jul-2013,"5,831.65",885.70,174.01,632.50
26-Jul-2013,"5,886.20",890.15,176.53,644.10
25-Jul-2013,"5,907.50",890.75,179.82,653.85
24-Jul-2013,"5,990.50",909.35,180.13,659.95
23-Jul-2013,"6,077.80",909.55,186.10,683.60
22-Jul-2013,"6,031.80",909.05,182.47,682.05
19-Jul-2013,"6,029.20",923.70,181.13,680.00
18-Jul-2013,"6,038.05",917.25,182.43,684.10
17-Jul-2013,"5,973.30",914.95,180.67,662.90
16-Jul-2013,"5,955.25",900.60,182.77,678.70
15-Jul-2013,"6,030.80",896.85,191.23,695.45
12-Jul-2013,"6,009.00",889.95,189.34,695.75
11-Jul-2013,"5,935.10",870.05,191.14,683.25
10-Jul-2013,"5,816.70",856.00,187.63,659.30
09-Jul-2013,"5,859.00",874.80,189.47,670.30
08-Jul-2013,"5,811.55",866.95,187.32,660.45
05-Jul-2013,"5,867.90",880.35,189.45,667.75
04-Jul-2013,"5,836.95",861.65,190.00,655.15
03-Jul-2013,"5,770.90",850.85,189.88,650.65
02-Jul-2013,"5,857.55",871.85,198.99,656.55
01-Jul-2013,"5,898.85",885.70,201.56,668.75
28-Jun-2013,"5,842.20",862.60,195.38,669.50
27-Jun-2013,"5,682.35",830.00,191.25,646.50
26-Jun-2013,"5,588.70",803.60,190.01,622.85
25-Jun-2013,"5,609.10",803.80,190.78,634.00
24-Jun-2013,"5,590.25",792.65,194.85,625.35
21-Jun-2013,"5,667.65",792.85,198.91,635.25
20-Jun-2013,"5,655.90",798.00,199.76,636.60
19-Jun-2013,"5,822.25",831.70,204.58,665.20
18-Jun-2013,"5,813.60",823.40,204.36,657.45
17-Jun-2013,"5,850.05",825.55,206.58,667.35
14-Jun-2013,"5,808.40",814.65,204.59,665.05
13-Jun-2013,"5,699.10",789.80,201.88,655.10
12-Jun-2013,"5,760.20",790.80,200.61,663.95
11-Jun-2013,"5,788.80",785.60,199.75,664.90
10-Jun-2013,"5,878.00",789.35,201.16,676.35
07-Jun-2013,"5,881.00",783.60,202.42,676.15
06-Jun-2013,"5,921.40",792.00,204.88,682.20
05-Jun-2013,"5,923.85",802.00,203.18,687.95
04-Jun-2013,"5,919.45",780.20,202.82,683.05
03-Jun-2013,"5,939.30",787.90,206.99,689.15
31-May-2013,"5,985.95",806.30,204.68,700.50
30-May-2013,"6,124.05",836.80,208.86,725.15
29-May-2013,"6,104.30",847.90,210.63,715.95
28-May-2013,"6,111.25",843.40,212.98,713.30
27-May-2013,"6,083.15",828.30,216.21,715.05
24-May-2013,"5,983.55",786.45,215.12,701.35
23-May-2013,"5,967.05",784.45,217.76,698.60
22-May-2013,"6,094.50",818.75,236.30,703.45
21-May-2013,"6,114.10",828.60,236.07,707.80
20-May-2013,"6,156.90",831.15,241.18,714.50
17-May-2013,"6,187.30",835.50,242.49,718.90
16-May-2013,"6,169.90",840.65,241.94,722.80
15-May-2013,"6,146.75",819.00,238.28,714.85
14-May-2013,"5,995.40",798.15,229.31,689.05
13-May-2013,"5,980.45",803.00,227.77,692.75
11-May-2013,"6,107.25",814.10,230.57,702.80
10-May-2013,"6,094.75",812.95,229.36,703.35
09-May-2013,"6,050.15",818.10,229.10,690.05
08-May-2013,"6,069.30",829.65,225.47,697.15
07-May-2013,"6,043.55",828.15,225.68,688.05
06-May-2013,"5,971.05",821.60,222.61,675.50
03-May-2013,"5,944.00",800.50,221.38,680.95
02-May-2013,"5,999.35",802.90,229.95,692.50
30-Apr-2013,"5,930.20",788.20,226.43,682.30
29-Apr-2013,"5,904.10",792.65,227.36,695.15
26-Apr-2013,"5,871.45",792.40,228.80,689.10
25-Apr-2013,"5,916.30",819.65,233.46,689.55
23-Apr-2013,"5,836.90",803.70,228.75,689.00
22-Apr-2013,"5,834.40",789.75,232.71,698.30
18-Apr-2013,"5,783.10",781.60,229.97,673.60
17-Apr-2013,"5,688.70",773.70,224.52,660.10
16-Apr-2013,"5,688.95",804.95,218.31,663.35
15-Apr-2013,"5,568.40",793.60,214.63,641.55
12-Apr-2013,"5,528.55",775.35,208.18,643.70
11-Apr-2013,"5,594.00",771.10,204.24,639.25
10-Apr-2013,"5,558.70",779.40,202.32,632.00
09-Apr-2013,"5,495.10",776.95,198.83,620.60
08-Apr-2013,"5,542.95",789.40,203.37,624.45
05-Apr-2013,"5,553.25",780.10,205.67,620.95
04-Apr-2013,"5,574.75",767.55,206.76,616.15
03-Apr-2013,"5,672.90",776.55,210.46,623.65
02-Apr-2013,"5,748.10",793.90,214.05,629.90
01-Apr-2013,"5,704.40",778.75,209.06,623.85
28-Mar-2013,"5,682.55",772.90,207.28,625.35
26-Mar-2013,"5,641.60",783.35,205.03,614.50
25-Mar-2013,"5,633.85",809.25,205.83,609.40
22-Mar-2013,"5,651.35",810.60,208.40,605.25
21-Mar-2013,"5,658.75",812.60,211.95,607.00
20-Mar-2013,"5,694.40",822.70,212.04,625.50
19-Mar-2013,"5,745.95",825.00,220.36,631.55
18-Mar-2013,"5,835.25",834.30,224.98,643.30
15-Mar-2013,"5,872.60",843.65,226.20,639.40
14-Mar-2013,"5,908.95",860.05,225.51,649.25
13-Mar-2013,"5,851.20",845.00,217.94,634.90
12-Mar-2013,"5,914.10",847.85,220.69,644.00
11-Mar-2013,"5,942.35",844.50,220.47,655.25
08-Mar-2013,"5,945.70",851.30,220.95,657.30
07-Mar-2013,"5,863.30",836.50,216.62,641.80
06-Mar-2013,"5,818.60",835.25,216.86,630.50
05-Mar-2013,"5,784.25",826.35,212.86,632.95
04-Mar-2013,"5,698.50",812.60,209.95,627.65
01-Mar-2013,"5,719.70",810.40,208.77,622.50
28-Feb-2013,"5,693.05",813.85,208.09,625.35
27-Feb-2013,"5,796.90",831.30,221.34,642.75
26-Feb-2013,"5,761.35",823.50,219.84,651.25
25-Feb-2013,"5,854.75",854.35,222.09,656.45
22-Feb-2013,"5,850.30",862.60,219.60,659.30
21-Feb-2013,"5,852.25",859.20,221.06,666.25
20-Feb-2013,"5,943.05",874.80,225.21,676.95
19-Feb-2013,"5,939.70",848.40,227.35,674.80
18-Feb-2013,"5,898.20",847.50,226.27,676.00
15-Feb-2013,"5,887.40",845.80,223.35,676.75
14-Feb-2013,"5,896.95",856.05,221.58,674.80
13-Feb-2013,"5,932.95",879.00,225.47,664.20
12-Feb-2013,"5,922.50",875.45,229.64,665.20
11-Feb-2013,"5,897.85",868.40,229.44,656.95
08-Feb-2013,"5,903.50",863.55,228.62,650.05
07-Feb-2013,"5,938.80",872.90,232.66,641.50
06-Feb-2013,"5,959.20",875.65,234.87,639.50
05-Feb-2013,"5,956.90",874.75,237.15,644.15
04-Feb-2013,"5,987.25",886.70,235.26,646.90
01-Feb-2013,"5,998.90",894.00,241.24,640.15
31-Jan-2013,"6,034.75",886.65,243.80,643.05
30-Jan-2013,"6,055.75",899.40,243.61,656.65
29-Jan-2013,"6,049.90",882.85,246.25,652.45
28-Jan-2013,"6,074.80",897.55,249.16,670.35
25-Jan-2013,"6,074.65",912.20,251.37,665.05
24-Jan-2013,"6,019.35",915.55,245.92,660.30
23-Jan-2013,"6,054.30",923.05,248.04,656.60
22-Jan-2013,"6,048.50",920.05,246.45,653.75
21-Jan-2013,"6,082.30",919.95,249.95,658.55
18-Jan-2013,"6,064.40",900.20,249.21,662.85
17-Jan-2013,"6,039.20",890.00,246.99,666.80
16-Jan-2013,"6,001.85",861.35,243.24,660.50
15-Jan-2013,"6,056.60",847.15,248.99,668.30
14-Jan-2013,"6,024.05",847.55,249.98,669.30
11-Jan-2013,"5,951.30",839.90,249.11,669.30
10-Jan-2013,"5,968.65",850.05,253.91,675.80
09-Jan-2013,"5,971.50",852.70,252.28,667.50
08-Jan-2013,"6,001.70",850.65,249.34,670.25
07-Jan-2013,"5,988.40",856.60,246.76,668.20
04-Jan-2013,"6,016.15",861.85,248.67,679.35
03-Jan-2013,"6,009.50",860.75,247.16,683.35
02-Jan-2013,"5,993.25",847.95,245.06,687.35
01-Jan-2013,"5,950.85",840.70,242.65,684.50
