,Date,NIFTY,RELIANCE,SBI,HDFC
1000,2018-12-19,10967.3,1136.8,300.7,2123.45
1001,2018-12-18,10908.7,1136.4,292.75,2135.45
1002,2018-12-17,10888.35,1129.9,289.5,2130.2
1003,2018-12-14,10805.45,1112.2,289.2,2095.7
1004,2018-12-13,10791.55,1107.05,289.0,2101.3
1005,2018-12-12,10737.6,1110.5,285.25,2085.3
1006,2018-12-11,10549.15,1097.55,281.25,2059.55
1007,2018-12-10,10488.45,1090.25,274.2,2088.75
1008,2018-12-07,10693.7,1133.8,275.4,2107.6
1009,2018-12-06,10601.15,1123.65,275.65,2097.05
1010,2018-12-05,10782.9,1155.15,280.15,2099.2
1011,2018-12-04,10869.5,1152.3,282.55,2085.55
1012,2018-12-03,10883.75,1156.45,286.8,2113.3
1013,2018-11-30,10876.75,1167.55,284.65,2128.45
1014,2018-11-29,10858.7,1168.5,286.4,2131.05
1015,2018-11-28,10728.85,1152.65,284.55,2089.25
1016,2018-11-27,10685.6,1128.2,289.4,2064.0
1017,2018-11-26,10628.6,1109.75,286.4,2049.8
1018,2018-11-22,10526.75,1102.85,282.7,2005.5
1019,2018-11-21,10600.05,1112.9,287.05,2018.75
1020,2018-11-20,10656.2,1137.4,283.45,2012.45
1021,2018-11-19,10763.4,1150.0,288.15,2013.9
1022,2018-11-16,10682.2,1127.4,290.9,2004.3
1023,2018-11-15,10616.7,1096.85,285.4,1975.15
1024,2018-11-14,10576.3,1097.95,283.6,1957.75
1025,2018-11-13,10582.5,1099.45,278.05,1927.75
1026,2018-11-12,10482.2,1080.0,277.95,1921.05
1027,2018-11-09,10585.2,1093.45,283.25,1945.4
1028,2018-11-07,10598.85,1110.7,286.55,1957.95
1029,2018-11-06,10530.0,1104.1,286.45,1946.55
1030,2018-11-05,10524.0,1090.3,294.95,1956.0
1031,2018-11-02,10553.0,1074.9,285.35,1949.45
1032,2018-11-01,10380.45,1056.25,285.9,1912.2
1033,2018-10-31,10386.6,1061.25,281.4,1911.75
1034,2018-10-30,10198.4,1057.0,273.15,1912.75
1035,2018-10-29,10250.85,1087.8,267.9,1926.3
1036,2018-10-26,10030.0,1044.9,248.1,1961.2
1037,2018-10-25,10124.9,1030.8,249.55,1968.8
1038,2018-10-24,10224.75,1045.75,255.7,1992.25
1039,2018-10-23,10146.8,1054.7,255.65,1984.85
1040,2018-10-22,10245.25,1062.65,260.35,1998.9
1041,2018-10-19,10303.55,1101.3,261.1,1967.75
1042,2018-10-17,10453.05,1151.3,261.15,1974.6
1043,2018-10-16,10584.75,1163.8,270.3,1992.75
1044,2018-10-15,10512.5,1139.75,263.2,2008.05
1045,2018-10-12,10472.5,1126.55,263.75,1981.85
1046,2018-10-11,10234.65,1087.8,262.15,1937.55
1047,2018-10-10,10460.1,1102.1,278.65,1967.15
1048,2018-10-09,10301.05,1090.05,262.95,1940.6
1049,2018-10-08,10348.05,1109.4,265.75,1945.0
1050,2018-10-05,10316.45,1048.85,258.35,1965.3
1051,2018-10-04,10599.25,1122.25,271.35,1957.75
1052,2018-10-03,10858.25,1205.1,271.7,2031.15
1053,2018-10-01,11008.3,1231.7,273.85,2035.45
1054,2018-09-28,10930.45,1257.95,265.5,2006.05
1055,2018-09-27,10977.55,1253.75,265.35,1976.15
1056,2018-09-26,11053.8,1251.4,263.85,1968.2
1057,2018-09-25,11067.45,1230.6,270.9,1952.4
1058,2018-09-24,10967.4,1232.05,264.35,1925.7
1059,2018-09-21,11143.1,1217.5,270.6,1970.25
1060,2018-09-19,11234.35,1210.75,271.5,1961.35
1061,2018-09-18,11278.9,1217.15,273.8,1989.2
1062,2018-09-17,11377.75,1225.9,285.3,1992.2
1063,2018-09-14,11515.2,1253.15,290.65,2029.6
1064,2018-09-12,11369.9,1252.5,285.3,2011.85
1065,2018-09-11,11287.5,1237.7,282.6,2000.4
1066,2018-09-10,11438.1,1255.85,284.85,2041.15
1067,2018-09-07,11589.1,1278.6,291.65,2056.95
1068,2018-09-06,11536.9,1261.4,296.45,2052.2
1069,2018-09-05,11476.95,1227.0,296.55,2045.85
1070,2018-09-04,11520.3,1241.95,296.4,2051.8
1071,2018-09-03,11582.35,1229.15,306.35,2075.05
1072,2018-08-31,11680.5,1241.65,309.6,2061.2
1073,2018-08-30,11676.8,1274.45,308.6,2066.1
1074,2018-08-29,11691.9,1294.2,309.7,2078.5
1075,2018-08-28,11738.5,1319.0,305.35,2094.85
1076,2018-08-27,11691.95,1291.5,308.0,2080.45
1077,2018-08-24,11557.1,1277.5,300.45,2069.85
1078,2018-08-23,11582.75,1269.45,302.45,2079.9
1079,2018-08-21,11570.9,1247.2,307.0,2096.05
1080,2018-08-20,11551.75,1234.9,307.65,2096.2
1081,2018-08-17,11470.75,1203.75,302.1,2077.35
1082,2018-08-16,11385.05,1200.8,292.7,2075.7
1083,2018-08-14,11435.1,1210.6,294.9,2089.1
1084,2018-08-13,11355.75,1187.7,294.15,2091.65
1085,2018-08-10,11429.5,1204.2,304.45,2114.45
1086,2018-08-09,11470.7,1217.95,317.4,2118.5
1087,2018-08-08,11450.0,1217.7,308.7,2136.35
1088,2018-08-07,11389.45,1184.2,304.05,2130.9
1089,2018-08-06,11387.1,1192.6,308.5,2114.3
1090,2018-08-03,11360.8,1176.95,299.25,2121.65
1091,2018-08-02,11244.7,1168.35,293.9,2130.2
1092,2018-08-01,11346.2,1192.35,295.1,2158.7
1093,2018-07-31,11356.5,1186.0,293.5,2179.5
1094,2018-07-30,11319.55,1151.4,297.4,2169.9
1095,2018-07-27,11278.35,1129.85,286.75,2202.15
1096,2018-07-26,11167.3,1110.65,287.7,2192.6
1097,2018-07-25,11132.0,1115.15,271.85,2170.35
1098,2018-07-24,11134.3,1110.95,266.85,2159.75
1099,2018-07-23,11084.75,1120.3,266.35,2156.45
1100,2018-07-20,11010.2,1128.65,261.5,2189.05
1101,2018-07-19,10957.1,1104.85,260.2,2186.1
1102,2018-07-18,10980.45,1092.55,259.55,2176.2
1103,2018-07-17,11008.05,1092.35,259.05,2176.75
1104,2018-07-16,10936.85,1076.2,251.6,2168.85
1105,2018-07-13,11018.9,1099.8,257.75,2180.9
1106,2018-07-12,11023.2,1082.35,262.75,2165.95
1107,2018-07-11,10948.3,1038.8,259.1,2148.25
1108,2018-07-10,10947.25,1025.7,263.75,2146.4
1109,2018-07-09,10852.9,997.1,261.55,2125.65
1110,2018-07-06,10772.65,977.55,257.2,2115.15
1111,2018-07-05,10749.75,964.5,256.45,2123.75
1112,2018-07-04,10769.9,990.1,257.45,2103.55
1113,2018-07-03,10699.9,971.3,257.5,2070.2
1114,2018-07-02,10657.3,960.6,258.85,2073.25
1115,2018-06-29,10714.3,972.45,259.35,2108.45
1116,2018-06-28,10589.1,944.95,257.0,2130.85
1117,2018-06-27,10671.4,965.85,261.7,2112.6
1118,2018-06-26,10769.15,978.95,267.4,2093.7
1119,2018-06-25,10762.45,1004.45,268.45,2094.95
1120,2018-06-22,10821.85,1012.5,273.05,2083.35
1121,2018-06-21,10741.1,1031.95,268.65,2057.6
1122,2018-06-20,10772.05,1019.25,273.3,2056.15
1123,2018-06-19,10710.45,996.05,272.6,2023.5
1124,2018-06-18,10799.85,1015.55,276.85,2019.15
1125,2018-06-15,10817.7,1014.2,277.45,2029.6
1126,2018-06-14,10808.05,1007.95,282.6,2037.4
1127,2018-06-13,10856.7,1002.5,287.7,2031.45
1128,2018-06-12,10842.85,997.15,282.85,2043.85
1129,2018-06-11,10786.95,982.65,274.0,2042.3
1130,2018-06-08,10767.65,984.35,273.0,2049.35
1131,2018-06-07,10768.35,971.35,269.65,2062.2
1132,2018-06-06,10684.65,954.4,270.15,2057.35
1133,2018-06-05,10593.15,947.65,263.55,2063.6
1134,2018-06-04,10628.5,940.85,263.0,2046.2
1135,2018-06-01,10696.2,930.55,266.7,2110.6
1136,2018-05-31,10736.15,921.35,269.55,2139.45
1137,2018-05-30,10614.35,916.1,267.15,2048.35
1138,2018-05-29,10633.3,917.45,264.3,2032.6
1139,2018-05-28,10688.65,920.4,272.05,2042.2
1140,2018-05-25,10605.15,920.8,266.95,2008.7
1141,2018-05-24,10513.85,915.85,268.5,1986.0
1142,2018-05-23,10430.35,912.25,263.2,1967.5
1143,2018-05-22,10536.7,926.75,253.9,1989.9
1144,2018-05-21,10516.7,931.35,244.45,1993.05
1145,2018-05-18,10596.4,933.85,238.85,2012.15
1146,2018-05-17,10682.7,945.35,242.7,2027.75
1147,2018-05-16,10741.1,956.15,243.1,2023.35
1148,2018-05-15,10801.85,978.95,248.0,2037.8
1149,2018-05-14,10806.6,986.6,253.6,2021.75
1150,2018-05-11,10806.5,989.25,250.35,2011.75
1151,2018-05-10,10716.55,981.15,247.95,1992.7
1152,2018-05-09,10741.7,976.7,248.0,1978.4
1153,2018-05-08,10717.8,967.1,250.05,1967.05
1154,2018-05-07,10715.5,971.0,246.5,1977.4
1155,2018-05-04,10618.25,953.95,241.95,1988.5
1156,2018-05-03,10679.65,961.6,241.9,1967.9
1157,2018-05-02,10718.05,972.7,241.0,1969.5
1158,2018-04-30,10739.35,963.3,246.4,1944.3
1159,2018-04-27,10692.3,996.3,242.6,1923.4
1160,2018-04-26,10617.8,975.35,233.2,1930.25
1161,2018-04-25,10570.55,970.5,237.2,1920.75
1162,2018-04-24,10614.35,970.05,240.6,1935.0
1163,2018-04-23,10584.7,936.0,242.45,1935.75
1164,2018-04-20,10564.05,927.9,241.2,1955.9
1165,2018-04-19,10565.3,942.3,246.15,1939.0
1166,2018-04-18,10526.2,938.0,246.45,1932.6
1167,2018-04-17,10548.7,944.25,248.15,1948.5
1168,2018-04-16,10528.35,937.05,249.0,1942.1
1169,2018-04-13,10480.6,938.85,250.95,1925.0
1170,2018-04-12,10458.65,928.7,253.8,1928.8
1171,2018-04-11,10417.15,930.85,257.05,1918.85
1172,2018-04-10,10402.25,917.05,263.3,1920.85
1173,2018-04-09,10379.35,916.0,260.65,1939.05
1174,2018-04-06,10331.6,911.0,259.7,1923.4
1175,2018-04-05,10325.15,908.2,259.3,1908.9
1176,2018-04-04,10128.4,894.9,247.3,1883.25
1177,2018-04-03,10245.0,899.55,250.5,1915.9
1178,2018-04-02,10211.8,892.95,246.15,1931.2
1179,2018-03-28,10113.7,882.7,249.9,1886.1
1180,2018-03-27,10184.15,899.8,254.35,1892.6
1181,2018-03-26,10130.65,901.1,246.5,1893.45
1182,2018-03-23,9998.05,893.9,234.8,1841.55
1183,2018-03-22,10114.75,908.15,241.55,1867.75
1184,2018-03-21,10155.25,896.9,248.0,1858.9
1185,2018-03-20,10124.35,889.8,249.1,1839.5
1186,2018-03-19,10094.25,895.5,247.95,1847.25
1187,2018-03-16,10195.15,900.05,252.3,1853.0
1188,2018-03-15,10360.15,911.8,253.7,1880.8
1189,2018-03-14,10410.9,929.05,257.05,1864.5
1190,2018-03-13,10426.85,931.85,254.7,1860.25
1191,2018-03-12,10421.4,930.3,252.85,1867.25
1192,2018-03-09,10226.85,913.1,253.25,1851.05
1193,2018-03-08,10242.65,911.45,256.8,1852.85
1194,2018-03-07,10154.2,889.75,246.65,1832.6
1195,2018-03-06,10249.25,910.85,256.55,1846.25
1196,2018-03-05,10358.85,924.1,263.5,1869.95
1197,2018-03-01,10458.35,948.4,262.15,1874.35
1198,2018-02-28,10492.85,954.55,268.0,1884.2
1199,2018-02-27,10554.3,950.5,267.6,1902.55
1200,2018-02-26,10582.6,938.7,274.45,1911.55
1201,2018-02-23,10491.05,934.25,276.05,1880.55
1202,2018-02-22,10382.7,924.35,272.6,1853.2
1203,2018-02-21,10397.45,929.35,273.3,1857.4
1204,2018-02-20,10360.4,921.1,269.65,1863.2
1205,2018-02-19,10378.4,927.0,268.5,1878.2
1206,2018-02-16,10452.3,921.3,271.65,1878.6
1207,2018-02-15,10545.5,935.65,278.7,1881.9
1208,2018-02-14,10500.9,933.65,276.2,1883.15
1209,2018-02-12,10539.75,915.5,288.75,1876.65
1210,2018-02-09,10454.95,897.85,296.4,1849.5
1211,2018-02-08,10576.85,904.55,301.4,1880.95
1212,2018-02-07,10476.7,894.4,292.8,1872.8
1213,2018-02-06,10498.25,892.1,291.75,1896.8
1214,2018-02-05,10666.55,902.15,298.05,1913.85
1215,2018-02-02,10760.6,904.35,297.35,1948.0
1216,2018-02-01,11016.9,943.85,306.05,1991.15
1217,2018-01-31,11027.7,961.3,313.25,2005.7
1218,2018-01-30,11049.65,950.4,313.55,1995.5
1219,2018-01-29,11130.4,964.5,312.1,1999.65
1220,2018-01-25,11069.65,965.9,313.15,1974.95
1221,2018-01-24,11086.0,966.35,329.9,1957.65
1222,2018-01-23,11083.7,983.25,318.1,1951.3
1223,2018-01-22,10966.2,971.5,306.5,1963.35
1224,2018-01-19,10894.7,931.3,309.25,1952.2
1225,2018-01-18,10817.0,919.7,303.25,1934.3
1226,2018-01-17,10788.55,924.5,307.1,1890.5
1227,2018-01-16,10700.45,922.95,296.15,1900.15
1228,2018-01-15,10741.55,949.15,302.6,1897.75
1229,2018-01-12,10681.25,949.0,302.25,1865.3
1230,2018-01-11,10651.2,937.75,302.2,1872.55
1231,2018-01-10,10632.2,942.35,301.1,1864.2
1232,2018-01-09,10637.0,940.95,304.3,1863.7
1233,2018-01-08,10623.6,928.55,305.8,1860.6
1234,2018-01-05,10558.85,923.25,306.35,1863.6
1235,2018-01-04,10504.8,920.3,308.5,1859.9
1236,2018-01-03,10443.2,914.8,302.85,1852.65
1237,2018-01-02,10442.2,911.15,303.25,1872.35
1238,2018-01-01,10435.55,909.75,307.1,1854.5
1239,2017-12-29,10530.7,921.05,309.9,1872.4
1240,2017-12-28,10477.9,924.2,308.4,1878.05
1241,2017-12-27,10490.75,923.75,314.85,1856.75
1242,2017-12-26,10531.5,929.8,317.15,1868.35
1243,2017-12-22,10493.0,920.4,319.85,1876.65
1244,2017-12-21,10440.3,912.95,316.75,1868.3
1245,2017-12-20,10444.2,918.15,317.5,1868.15
1246,2017-12-19,10463.2,925.95,319.8,1884.5
1247,2017-12-18,10388.75,921.0,318.9,1878.95
1248,2017-12-15,10333.25,919.75,312.25,1873.45
1249,2017-12-14,10252.1,921.5,314.0,1838.05
1250,2017-12-13,10192.95,914.65,313.3,1821.35
1251,2017-12-12,10240.15,915.6,318.45,1819.9
1252,2017-12-11,10322.25,916.15,318.4,1846.4
1253,2017-12-08,10265.65,921.0,313.1,1840.4
1254,2017-12-07,10166.7,931.55,316.4,1809.65
1255,2017-12-06,10044.1,926.65,312.4,1803.3
1256,2017-12-05,10118.25,913.7,319.1,1820.45
1257,2017-12-04,10127.75,901.6,313.6,1834.1
1258,2017-12-01,10121.8,910.1,312.75,1848.2
1259,2017-11-30,10226.55,921.55,320.35,1853.7
1260,2017-11-29,10361.3,946.0,328.9,1873.3
1261,2017-11-28,10370.25,943.35,332.0,1865.35
1262,2017-11-27,10399.55,951.35,335.65,1857.55
1263,2017-11-24,10389.7,951.1,332.4,1851.4
1264,2017-11-23,10348.75,947.0,334.95,1842.85
1265,2017-11-22,10342.3,930.75,335.3,1855.25
1266,2017-11-21,10326.9,932.55,330.65,1846.25
1267,2017-11-20,10298.75,920.85,333.0,1838.15
1268,2017-11-17,10283.6,911.9,337.5,1825.55
1269,2017-11-16,10214.75,903.85,333.4,1807.7
1270,2017-11-15,10118.05,883.7,324.95,1800.25
1271,2017-11-14,10186.6,886.7,329.1,1802.35
1272,2017-11-13,10224.95,875.25,331.05,1813.55
1273,2017-11-10,10321.75,883.85,333.55,1822.0
1274,2017-11-09,10308.95,900.5,313.7,1827.85
1275,2017-11-08,10303.15,887.8,309.55,1825.95
1276,2017-11-07,10350.15,906.7,317.2,1823.7
1277,2017-11-06,10451.8,932.5,329.0,1828.6
1278,2017-11-03,10452.5,945.3,325.0,1830.7
1279,2017-11-02,10423.8,946.6,314.35,1822.1
1280,2017-11-01,10440.5,952.55,319.85,1821.2
1281,2017-10-31,10335.3,940.85,305.8,1808.5
1282,2017-10-30,10363.65,942.5,312.0,1815.0
1283,2017-10-27,10323.05,929.85,311.05,1791.05
1284,2017-10-26,10343.8,947.4,320.5,1795.35
1285,2017-10-25,10295.35,939.9,324.9,1795.1
1286,2017-10-24,10207.7,934.25,254.45,1867.1
1287,2017-10-23,10184.85,939.75,245.95,1863.3
1288,2017-10-19,10146.55,909.9,242.75,1848.4
1289,2017-10-18,10210.85,914.5,243.75,1868.5
1290,2017-10-17,10234.45,874.35,251.15,1851.25
1291,2017-10-16,10230.85,876.8,252.05,1857.15
1292,2017-10-13,10167.45,876.45,252.1,1850.8
1293,2017-10-12,10096.4,872.75,251.2,1818.8
1294,2017-10-11,9984.8,840.15,251.75,1790.15
1295,2017-10-10,10016.95,843.2,256.95,1802.7
1296,2017-10-09,9988.75,830.65,256.85,1795.5
1297,2017-10-06,9979.7,837.05,256.75,1800.1
1298,2017-10-05,9888.7,824.15,251.6,1798.6
1299,2017-10-04,9914.9,818.85,253.2,1797.0
1300,2017-10-03,9859.5,798.35,251.3,1808.85
1301,2017-09-29,9788.6,780.9,253.85,1805.7
1302,2017-09-28,9768.95,786.45,252.55,1795.3
1303,2017-09-27,9735.75,799.15,250.4,1776.5
1304,2017-09-26,9871.5,820.1,258.25,1792.3
1305,2017-09-25,9872.6,821.55,258.75,1799.75
1306,2017-09-22,9964.4,817.4,261.85,1824.1
1307,2017-09-21,10121.9,841.35,268.5,1839.1
1308,2017-09-20,10141.15,847.15,270.05,1848.85
1309,2017-09-19,10147.55,838.6,267.8,1849.7
1310,2017-09-18,10153.1,845.55,270.4,1860.45
1311,2017-09-15,10085.4,841.8,271.5,1848.95
1312,2017-09-14,10086.6,843.85,274.2,1839.4
1313,2017-09-13,10079.3,849.0,273.4,1841.85
1314,2017-09-12,10093.05,823.75,273.45,1835.2
1315,2017-09-11,10006.05,817.9,270.95,1823.35
1316,2017-09-08,9934.8,816.9,271.8,1787.65
1317,2017-09-07,9929.9,818.1,274.2,1766.55
1318,2017-09-06,9916.2,1645.4,274.25,1759.9
1319,2017-09-05,9952.2,1632.6,276.55,1755.35
1320,2017-09-04,9912.85,1613.35,277.75,1750.9
1321,2017-09-01,9974.4,1610.1,277.85,1767.6
1322,2017-08-31,9917.9,1594.5,277.75,1776.45
1323,2017-08-30,9884.4,1564.1,276.6,1768.55
1324,2017-08-29,9796.05,1532.15,277.0,1746.15
1325,2017-08-28,9912.8,1566.55,279.35,1762.25
1326,2017-08-24,9857.05,1568.05,280.3,1762.5
1327,2017-08-23,9852.5,1582.05,279.0,1772.45
1328,2017-08-22,9765.55,1560.05,273.9,1747.0
1329,2017-08-21,9754.35,1564.4,274.65,1743.2
1330,2017-08-18,9837.4,1575.4,278.7,1752.15
1331,2017-08-17,9904.15,1567.1,280.85,1765.4
1332,2017-08-16,9897.3,1566.1,283.1,1781.25
1333,2017-08-14,9794.15,1573.05,278.2,1757.2
1334,2017-08-11,9710.8,1546.25,280.15,1749.05
1335,2017-08-10,9820.25,1584.35,296.7,1760.45
1336,2017-08-09,9908.05,1598.8,302.3,1764.45
1337,2017-08-08,9978.55,1602.55,303.65,1777.9
1338,2017-08-07,10057.4,1616.35,311.2,1788.55
1339,2017-08-04,10066.4,1622.15,305.25,1790.25
1340,2017-08-03,10013.65,1650.1,300.55,1779.95
1341,2017-08-02,10081.5,1629.2,307.7,1791.65
1342,2017-08-01,10114.65,1603.6,309.0,1797.2
1343,2017-07-31,10077.1,1615.2,312.5,1784.4
1344,2017-07-28,10014.5,1594.45,299.1,1778.5
1345,2017-07-27,10020.55,1594.8,298.35,1789.65
1346,2017-07-26,10020.65,1622.75,295.8,1747.55
1347,2017-07-25,9964.55,1602.15,296.1,1739.65
1348,2017-07-24,9966.4,1615.25,294.55,1735.1
1349,2017-07-21,9915.25,1585.0,290.65,1703.05
1350,2017-07-20,9873.3,1528.9,290.95,1710.9
1351,2017-07-19,9899.6,1532.95,293.3,1692.3
1352,2017-07-18,9827.15,1519.9,291.0,1683.55
1353,2017-07-17,9915.95,1551.75,293.0,1682.35
1354,2017-07-14,9886.35,1533.75,291.6,1679.95
1355,2017-07-13,9891.7,1522.1,288.75,1683.55
1356,2017-07-12,9816.1,1511.1,287.65,1681.25
1357,2017-07-11,9786.05,1494.35,283.55,1680.4
1358,2017-07-10,9771.05,1492.85,285.55,1676.35
1359,2017-07-07,9665.8,1491.15,280.1,1667.2
1360,2017-07-06,9674.55,1442.55,281.0,1658.15
1361,2017-07-05,9637.6,1442.65,274.9,1648.75
1362,2017-07-04,9613.3,1421.95,273.0,1653.35
1363,2017-07-03,9615.0,1381.05,274.85,1658.6
1364,2017-06-30,9520.9,1380.0,273.65,1652.05
1365,2017-06-29,9504.1,1392.7,272.45,1663.05
1366,2017-06-28,9491.25,1398.5,276.4,1666.45
1367,2017-06-27,9511.4,1437.15,279.65,1667.65
1368,2017-06-23,9574.95,1435.85,288.95,1678.65
1369,2017-06-22,9630.0,1432.65,294.5,1698.0
1370,2017-06-21,9633.6,1422.0,290.9,1698.7
1371,2017-06-20,9653.5,1412.35,290.1,1686.55
1372,2017-06-19,9657.55,1409.25,288.85,1692.9
1373,2017-06-16,9588.05,1388.8,285.95,1669.25
1374,2017-06-15,9578.05,1383.95,284.0,1664.35
1375,2017-06-14,9618.15,1357.5,284.2,1671.2
1376,2017-06-13,9606.9,1314.35,283.85,1676.7
1377,2017-06-12,9616.4,1319.45,284.95,1668.75
1378,2017-06-09,9668.25,1335.7,288.55,1666.8
1379,2017-06-08,9647.25,1331.7,288.6,1644.75
1380,2017-06-07,9663.9,1339.0,290.55,1640.8
1381,2017-06-06,9637.15,1312.8,287.3,1638.95
1382,2017-06-05,9675.1,1329.35,287.25,1635.55
1383,2017-06-02,9653.5,1324.75,287.05,1634.25
1384,2017-06-01,9616.1,1328.25,287.45,1628.6
1385,2017-05-31,9621.25,1340.7,288.3,1636.2
1386,2017-05-30,9624.55,1359.35,288.85,1629.05
1387,2017-05-29,9604.9,1356.9,284.0,1631.9
1388,2017-05-26,9595.1,1337.3,288.45,1626.0
1389,2017-05-25,9509.75,1302.45,290.1,1617.15
1390,2017-05-24,9360.55,1297.7,283.15,1566.75
1391,2017-05-23,9386.15,1305.55,288.85,1569.1
1392,2017-05-22,9438.25,1324.15,294.3,1576.0
1393,2017-05-19,9427.9,1318.85,308.0,1561.25
1394,2017-05-18,9429.45,1327.35,302.95,1557.1
1395,2017-05-17,9525.75,1353.1,307.65,1557.15
1396,2017-05-16,9512.25,1356.3,307.5,1559.65
1397,2017-05-15,9445.4,1344.1,301.4,1553.4
1398,2017-05-12,9400.9,1350.45,297.9,1551.65
1399,2017-05-11,9422.4,1359.55,298.1,1546.4
1400,2017-05-10,9407.3,1359.1,294.45,1551.8
1401,2017-05-09,9316.85,1330.35,296.5,1535.75
1402,2017-05-08,9314.05,1321.4,299.4,1534.8
1403,2017-05-05,9285.3,1328.25,296.0,1532.2
1404,2017-05-04,9359.9,1357.95,299.05,1534.8
1405,2017-05-03,9311.95,1370.1,289.8,1544.3
1406,2017-05-02,9313.8,1370.55,288.3,1540.6
1407,2017-04-28,9304.05,1395.2,289.75,1546.5
1408,2017-04-27,9342.15,1409.5,282.05,1568.6
1409,2017-04-26,9351.85,1416.45,286.45,1550.65
1410,2017-04-25,9306.6,1432.8,286.05,1537.05
1411,2017-04-24,9217.95,1417.4,286.05,1533.05
1412,2017-04-21,9119.4,1402.5,282.2,1496.6
1413,2017-04-20,9136.4,1369.55,284.8,1462.15
1414,2017-04-19,9103.5,1368.8,284.05,1449.0
1415,2017-04-18,9105.15,1370.2,290.3,1447.3
1416,2017-04-17,9139.3,1391.85,289.9,1436.8
1417,2017-04-13,9150.8,1364.8,291.55,1440.3
1418,2017-04-12,9203.45,1354.0,290.15,1443.7
1419,2017-04-11,9237.0,1372.35,294.5,1439.5
1420,2017-04-10,9181.45,1381.35,289.35,1434.15
1421,2017-04-07,9198.3,1406.6,289.45,1438.85
1422,2017-04-06,9261.95,1438.5,292.85,1438.5
1423,2017-04-05,9265.15,1415.0,297.35,1432.35
1424,2017-04-03,9237.85,1374.65,293.15,1433.2
1425,2017-03-31,9173.75,1320.9,293.4,1442.55
1426,2017-03-30,9173.75,1270.65,291.05,1466.2
1427,2017-03-29,9143.8,1256.65,288.45,1428.6
1428,2017-03-28,9100.8,1245.75,282.1,1420.2
1429,2017-03-27,9045.2,1251.1,279.45,1409.85
1430,2017-03-24,9108.0,1286.75,276.5,1424.35
1431,2017-03-23,9086.3,1273.3,268.5,1430.9
1432,2017-03-22,9030.45,1259.7,267.5,1430.9
1433,2017-03-21,9121.5,1263.8,272.35,1440.95
1434,2017-03-20,9126.85,1280.8,273.9,1436.1
1435,2017-03-17,9160.05,1300.7,274.15,1425.85
1436,2017-03-16,9153.7,1297.65,279.3,1417.35
1437,2017-03-15,9084.8,1304.95,277.35,1416.6
1438,2017-03-14,9087.0,1289.5,274.65,1410.7
1439,2017-03-10,8934.55,1281.65,272.05,1400.1
1440,2017-03-09,8927.0,1286.75,273.25,1394.2
1441,2017-03-08,8924.3,1291.2,269.9,1392.2
1442,2017-03-07,8946.9,1304.95,267.8,1386.2
1443,2017-03-06,8963.45,1305.35,269.85,1380.75
1444,2017-03-03,8897.55,1258.55,265.05,1377.0
1445,2017-03-02,8899.75,1236.75,267.3,1380.1
1446,2017-03-01,8945.8,1234.5,271.75,1391.65
1447,2017-02-28,8879.6,1238.05,269.2,1390.1
1448,2017-02-27,8896.7,1238.9,268.25,1393.6
1449,2017-02-23,8939.5,1182.75,270.45,1394.3
1450,2017-02-22,8926.9,1207.5,272.3,1399.15
1451,2017-02-21,8907.85,1088.2,270.7,1415.55
1452,2017-02-20,8879.2,1075.4,269.65,1409.1
1453,2017-02-17,8821.7,1075.5,269.35,1377.05
1454,2017-02-16,8778.0,1067.5,270.5,1327.9
1455,2017-02-15,8724.7,1051.3,268.95,1322.2
1456,2017-02-14,8792.3,1049.8,270.2,1311.1
1457,2017-02-13,8805.05,1029.85,271.65,1310.2
1458,2017-02-10,8793.55,1030.15,276.35,1303.6
1459,2017-02-09,8778.4,1032.75,275.85,1297.65
1460,2017-02-08,8769.05,1025.15,277.2,1305.65
1461,2017-02-07,8768.3,1030.9,277.9,1307.15
1462,2017-02-06,8801.05,1041.65,277.05,1314.1
1463,2017-02-03,8740.95,1033.65,277.55,1311.05
1464,2017-02-02,8734.25,1043.5,273.3,1298.7
1465,2017-02-01,8716.4,1049.65,270.7,1305.7
1466,2017-01-31,8561.3,1045.2,260.35,1286.65
1467,2017-01-30,8632.75,1044.8,263.95,1284.95
1468,2017-01-27,8641.25,1025.1,266.45,1291.9
1469,2017-01-25,8602.75,1017.3,259.2,1290.6
1470,2017-01-24,8475.8,1027.3,254.9,1267.55
1471,2017-01-23,8391.5,1015.9,254.15,1244.65
1472,2017-01-20,8349.35,1025.8,251.05,1236.35
1473,2017-01-19,8435.1,1033.7,258.4,1236.3
1474,2017-01-18,8417.0,1032.55,258.35,1242.6
1475,2017-01-17,8398.0,1041.25,256.0,1238.5
1476,2017-01-16,8412.8,1076.25,255.75,1247.65
1477,2017-01-13,8400.35,1090.4,250.9,1232.5
1478,2017-01-12,8407.2,1083.3,251.25,1235.0
1479,2017-01-11,8380.65,1086.05,252.15,1234.0
1480,2017-01-10,8288.6,1089.85,248.3,1214.35
1481,2017-01-09,8236.05,1077.7,247.05,1195.2
1482,2017-01-06,8243.8,1074.95,245.9,1193.65
1483,2017-01-05,8273.8,1077.4,245.35,1186.2
1484,2017-01-04,8190.5,1067.15,242.9,1185.5
1485,2017-01-03,8192.25,1089.4,244.9,1189.9
1486,2017-01-02,8179.5,1085.1,243.6,1197.1
1487,2016-12-30,8185.8,1082.4,250.2,1206.2
