Date,Price,Open,High,Low,Volume,Chg%
"Jan 01, 2018","39,203","39,260","39,263","39,098",3.69K,-0.14%
"Dec 29, 2017","39,259","38,933","39,329","38,780",21.50K,0.84%
"Dec 28, 2017","38,933","38,750","38,977","38,555",22.92K,0.60%
"Dec 27, 2017","38,702","38,356","38,748","38,271",19.47K,0.99%
"Dec 26, 2017","38,321","38,020","38,347","38,001",14.53K,0.89%
"Dec 22, 2017","37,984","37,600","38,069","37,490",18.26K,1.13%
"Dec 21, 2017","37,561","37,705","37,712","37,406",15.03K,-0.31%
"Dec 20, 2017","37,678","37,450","37,775","37,450",16.61K,0.68%
"Dec 19, 2017","37,423","37,532","37,650","37,350",17.36K,-0.39%
"Dec 18, 2017","37,570","37,270","37,597","37,270",17.50K,0.88%
"Dec 15, 2017","37,241","37,110","37,389","36,960",19.13K,0.42%
"Dec 14, 2017","37,084","37,111","37,590","36,971",24.67K,0.23%
"Dec 13, 2017","36,998","36,836","37,050","36,732",15.89K,0.62%
"Dec 12, 2017","36,770","36,999","37,099","36,711",18.48K,-0.52%
"Dec 11, 2017","36,963","37,172","37,200","36,910",14.68K,-0.33%
"Dec 08, 2017","37,084","37,056","37,234","36,906",21.74K,0.06%
"Dec 07, 2017","37,060","37,477","37,513","37,026",21.75K,-1.12%
"Dec 06, 2017","37,479","37,561","37,880","37,450",19.17K,-0.47%
"Dec 05, 2017","37,657","38,163","38,268","37,567",21.76K,-1.40%
"Dec 04, 2017","38,192","38,420","38,450","38,075",18.49K,-0.77%
"Dec 01, 2017","38,488","38,594","38,800","38,160",25.93K,2.51%
"Nov 30, 2017","37,544","38,038","38,113","37,473",20.47K,-1.13%
"Nov 29, 2017","37,973","38,716","38,775","37,873",20.92K,-1.73%
"Nov 28, 2017","38,641","39,250","39,290","38,580",20.60K,-1.62%
"Nov 27, 2017","39,278","39,366","39,500","39,154",14.47K,0.06%
"Nov 24, 2017","39,253","39,500","39,580","39,160",15.24K,-0.39%
"Nov 23, 2017","39,407","39,569","39,569","39,375",9.66K,-0.45%
"Nov 22, 2017","39,584","39,300","39,629","39,273",14.66K,0.67%
"Nov 21, 2017","39,319","39,357","39,490","39,233",17.03K,0.09%
"Nov 20, 2017","39,283","40,120","40,120","39,220",25.56K,-1.86%
"Nov 17, 2017","40,028","39,715","40,225","39,553",18.65K,0.54%
"Nov 16, 2017","39,813","39,700","39,850","39,612",14.76K,0.21%
"Nov 15, 2017","39,729","39,870","40,086","39,662",21.71K,-0.30%
"Nov 14, 2017","39,847","39,974","39,986","39,553",20.79K,-0.20%
"Nov 13, 2017","39,925","39,531","39,950","39,476",19.00K,1.01%
"Nov 10, 2017","39,524","39,601","39,975","39,352",21.94K,-0.33%
"Nov 09, 2017","39,656","39,850","39,920","39,470",20.65K,-0.64%
"Nov 08, 2017","39,912","39,660","40,125","39,612",22.76K,0.76%
"Nov 07, 2017","39,611","39,777","40,044","39,565",23.72K,-0.75%
"Nov 06, 2017","39,910","39,066","39,950","39,066",23.00K,2.16%
"Nov 03, 2017","39,066","39,662","39,780","39,012",23.39K,-1.42%
"Nov 02, 2017","39,630","39,820","39,936","39,504",21.66K,-0.23%
"Nov 01, 2017","39,721","38,838","39,799","38,822",32.87K,2.29%
"Oct 31, 2017","38,833","39,299","39,330","38,662",19.40K,-1.16%
"Oct 30, 2017","39,290","39,133","39,375","38,982",14.83K,0.32%
"Oct 27, 2017","39,163","39,320","39,320","38,940",20.80K,-0.34%
"Oct 26, 2017","39,296","39,500","39,680","39,251",19.20K,-0.53%
"Oct 25, 2017","39,506","39,692","39,710","39,402",19.70K,-0.58%
"Oct 24, 2017","39,737","39,960","40,050","39,685",16.47K,-0.47%
"Oct 23, 2017","39,924","39,800","39,998","39,510",20.87K,0.07%
"Oct 20, 2017","39,898","39,710","40,283","39,650",14.67K,0.09%
"Oct 19, 2017","39,861","39,736","39,895","39,698",3.48K,0.19%
"Oct 18, 2017","39,785","39,834","39,935","39,612",13.90K,0.00%
"Oct 17, 2017","39,784","40,310","40,310","39,750",20.62K,-1.44%
"Oct 16, 2017","40,364","40,425","40,650","40,327",14.90K,-0.13%
"Oct 13, 2017","40,417","40,263","40,490","40,195",20.03K,0.12%
"Oct 12, 2017","40,368","40,264","40,439","40,140",17.03K,0.53%
"Oct 11, 2017","40,154","40,326","40,326","40,102",12.64K,-0.50%
"Oct 10, 2017","40,354","40,010","40,485","40,000",21.04K,1.02%
"Oct 09, 2017","39,947","39,700","40,025","39,700",16.42K,0.82%
"Oct 06, 2017","39,621","39,110","39,845","38,721",36.52K,1.09%
"Oct 05, 2017","39,194","39,070","39,328","39,032",17.43K,0.23%
"Oct 04, 2017","39,103","39,445","39,639","39,026",23.47K,-0.64%
"Oct 03, 2017","39,355","39,336","39,431","39,260",10.87K,-0.29%
"Sep 29, 2017","39,468","39,760","39,890","39,328",21.36K,-0.76%
"Sep 28, 2017","39,771","39,719","39,845","39,563",18.94K,0.02%
"Sep 27, 2017","39,763","39,980","40,039","39,700",21.63K,-0.27%
"Sep 26, 2017","39,870","40,395","40,625","39,702",28.08K,-1.08%
"Sep 25, 2017","40,305","39,700","40,444","39,610",26.52K,1.43%
"Sep 22, 2017","39,735","39,980","40,085","39,650",18.15K,-0.30%
"Sep 21, 2017","39,856","40,155","40,155","39,552",25.71K,-1.01%
"Sep 20, 2017","40,264","40,133","40,377","40,061",18.31K,0.46%
"Sep 19, 2017","40,079","39,850","40,179","39,660",21.49K,0.76%
"Sep 18, 2017","39,778","40,750","40,750","39,626",31.06K,-2.58%
"Sep 15, 2017","40,832","41,250","41,250","40,719",25.26K,-0.77%
"Sep 14, 2017","41,148","41,015","41,200","40,716",26.16K,0.05%
"Sep 13, 2017","41,128","41,130","41,450","40,927",26.61K,-0.26%
"Sep 12, 2017","41,235","41,052","41,280","40,975",21.92K,0.11%
"Sep 11, 2017","41,189","41,410","41,410","40,910",28.33K,-0.96%
"Sep 08, 2017","41,587","41,699","41,932","41,350",29.36K,-0.11%
"Sep 07, 2017","41,631","41,220","41,830","41,171",33.53K,0.71%
"Sep 06, 2017","41,339","41,550","41,630","41,250",23.28K,-0.25%
"Sep 05, 2017","41,444","41,580","41,679","41,267",27.17K,0.02%
"Sep 04, 2017","41,435","41,299","41,540","41,120",20.01K,1.19%
"Sep 01, 2017","40,949","40,606","41,000","40,459",32.27K,2.92%
"Aug 31, 2017","39,789","39,690","39,850","39,444",18.58K,0.13%
"Aug 30, 2017","39,737","39,890","39,900","39,466",21.27K,-0.20%
"Aug 29, 2017","39,817","39,800","40,285","39,725",29.59K,0.21%
"Aug 28, 2017","39,733","39,060","39,765","39,055",25.72K,1.82%
"Aug 25, 2017","39,022","38,970","39,287","38,330",21.53K,0.40%
"Aug 24, 2017","38,865","39,070","39,180","38,635",25.83K,-0.55%
"Aug 23, 2017","39,078","38,920","39,150","38,887",18.46K,0.34%
"Aug 22, 2017","38,945","39,050","39,230","38,725",26.87K,-0.39%
"Aug 21, 2017","39,097","38,970","39,265","38,800",22.53K,0.09%
"Aug 18, 2017","39,063","39,000","39,676","38,910",38.37K,-0.12%
"Aug 17, 2017","39,110","38,950","39,360","38,950",26.64K,0.60%
"Aug 16, 2017","38,876","39,120","39,120","38,321",31.26K,-0.82%
"Aug 14, 2017","39,198","39,250","39,393","38,900",25.95K,-0.03%
"Aug 11, 2017","39,208","39,225","39,400","38,800",35.64K,-0.04%
"Aug 10, 2017","39,225","38,620","39,534","38,620",39.86K,1.60%
"Aug 09, 2017","38,608","37,600","38,699","37,600",39.85K,2.91%
"Aug 08, 2017","37,516","37,350","37,634","37,175",27.75K,0.61%
"Aug 07, 2017","37,288","37,348","37,398","36,955",22.21K,0.04%
"Aug 04, 2017","37,274","38,064","38,249","37,042",43.18K,-2.03%
"Aug 03, 2017","38,046","38,100","38,130","37,570",31.81K,-0.24%
"Aug 02, 2017","38,139","38,400","38,400","37,710",36.59K,-1.01%
"Aug 01, 2017","38,530","38,747","38,776","38,250",28.38K,-0.35%
"Jul 31, 2017","38,665","38,411","38,870","38,410",21.75K,0.48%
"Jul 28, 2017","38,482","38,200","38,550","38,120",22.53K,0.51%
"Jul 27, 2017","38,288","38,200","38,700","38,200",29.36K,0.48%
"Jul 26, 2017","38,106","38,200","38,200","37,803",24.55K,-0.52%
"Jul 25, 2017","38,307","38,110","38,438","37,672",39.68K,0.52%
"Jul 24, 2017","38,107","38,179","38,390","38,065",21.20K,-0.18%
"Jul 21, 2017","38,174","37,850","38,200","37,769",21.98K,0.68%
"Jul 20, 2017","37,917","37,701","37,979","37,456",33.08K,0.37%
"Jul 19, 2017","37,779","37,680","37,840","37,467",25.94K,0.14%
"Jul 18, 2017","37,727","37,480","37,795","37,351",27.99K,0.78%
"Jul 17, 2017","37,434","37,100","37,530","37,100",24.76K,1.18%
"Jul 14, 2017","36,999","36,550","37,248","36,355",35.13K,1.03%
"Jul 13, 2017","36,621","37,100","37,148","36,550",25.50K,-1.01%
"Jul 12, 2017","36,995","36,900","37,220","36,708",33.54K,0.54%
"Jul 11, 2017","36,795","36,446","36,848","36,104",36.08K,0.60%
"Jul 10, 2017","36,577","36,320","36,625","35,500",51.20K,0.89%
"Jul 07, 2017","36,256","37,468","37,468","36,010",50.23K,-3.26%
"Jul 06, 2017","37,477","37,530","37,630","37,352",20.48K,0.28%
"Jul 05, 2017","37,374","37,745","37,864","37,261",28.04K,-0.75%
"Jul 04, 2017","37,656","37,925","37,925","37,550",18.20K,-0.52%
"Jul 03, 2017","37,853","38,797","38,835","37,805",30.51K,-1.23%
"Jun 30, 2017","38,325","38,626","38,645","38,100",17.26K,-0.73%
"Jun 29, 2017","38,607","38,800","38,934","38,455",18.42K,-0.28%
"Jun 28, 2017","38,715","38,500","38,888","38,500",18.84K,0.91%
"Jun 27, 2017","38,366","38,230","38,523","38,190",15.32K,0.11%
"Jun 26, 2017","38,322","38,350","38,350","37,933",10.84K,-0.47%
"Jun 23, 2017","38,502","38,311","38,696","38,311",17.35K,0.69%
"Jun 22, 2017","38,238","38,200","38,540","38,150",19.47K,0.66%
"Jun 21, 2017","37,987","38,195","38,240","37,825",18.12K,-0.24%
"Jun 20, 2017","38,079","38,256","38,383","37,957",19.85K,-0.27%
"Jun 19, 2017","38,181","38,454","38,495","38,151",17.43K,-0.82%
"Jun 16, 2017","38,496","38,579","38,848","38,453",17.71K,-0.61%
"Jun 15, 2017","38,733","39,151","39,170","38,576",25.94K,-1.77%
"Jun 14, 2017","39,432","38,900","39,819","38,855",29.61K,1.68%
"Jun 13, 2017","38,782","39,100","39,100","38,663",21.64K,-1.01%
"Jun 12, 2017","39,177","39,560","39,629","39,100",22.91K,-1.34%
"Jun 09, 2017","39,711","39,907","39,960","39,570",18.96K,-0.87%
"Jun 08, 2017","40,060","40,500","40,675","39,805",27.65K,-1.29%
"Jun 07, 2017","40,585","40,799","40,799","40,435",21.36K,-0.51%
"Jun 06, 2017","40,794","40,560","40,856","40,382",18.95K,0.79%
"Jun 05, 2017","40,475","40,350","40,640","40,310",18.06K,0.45%
"Jun 02, 2017","40,294","39,621","40,418","39,495",30.64K,1.14%
"Jun 01, 2017","39,839","40,139","40,139","39,355",31.06K,-0.72%
"May 31, 2017","40,128","40,190","40,279","39,901",21.34K,-0.44%
"May 30, 2017","40,304","40,400","40,500","39,950",25.44K,-0.11%
"May 29, 2017","40,349","40,150","40,390","40,116",11.91K,0.59%
"May 26, 2017","40,112","39,832","40,210","39,817",20.04K,0.70%
"May 25, 2017","39,832","39,859","40,017","39,786",15.56K,-0.06%
"May 24, 2017","39,856","39,790","39,906","39,501",22.01K,-0.31%
"May 23, 2017","39,981","39,711","40,270","39,685",29.25K,0.21%
"May 22, 2017","39,898","39,224","39,937","39,149",25.48K,1.95%
"May 19, 2017","39,135","38,921","39,250","38,814",22.03K,0.55%
"May 18, 2017","38,921","39,298","39,426","38,575",40.72K,-0.76%
"May 17, 2017","39,221","38,820","39,390","38,820",22.13K,1.17%
"May 16, 2017","38,767","38,625","38,800","38,602",14.76K,0.62%
"May 15, 2017","38,528","38,215","38,925","38,215",21.79K,0.92%
"May 12, 2017","38,175","38,075","38,327","38,075",15.83K,0.42%
"May 11, 2017","38,015","38,000","38,244","37,880",19.01K,0.10%
"May 10, 2017","37,976","37,925","38,290","37,888",19.55K,0.44%
"May 09, 2017","37,811","38,100","38,150","37,752",17.90K,-0.58%
"May 08, 2017","38,032","38,150","38,302","37,950",17.06K,-0.03%
"May 05, 2017","38,042","38,102","38,549","37,911",26.54K,-0.09%
"May 04, 2017","38,077","38,700","38,700","37,861",29.29K,-1.33%
"May 03, 2017","38,592","39,150","39,249","38,511",20.98K,-1.27%
"May 02, 2017","39,089","39,495","39,536","39,059",15.06K,-0.49%
"May 01, 2017","39,282","40,000","40,000","39,202",15.16K,-0.54%
"Apr 28, 2017","39,496","39,749","40,012","39,456",14.54K,-0.47%
"Apr 27, 2017","39,681","40,008","40,092","39,631",15.28K,-0.49%
"Apr 26, 2017","39,875","40,500","40,500","39,760",18.62K,-1.37%
"Apr 25, 2017","40,428","41,089","41,097","40,328",17.82K,-1.74%
"Apr 24, 2017","41,144","41,130","41,200","40,811",16.74K,-0.39%
"Apr 21, 2017","41,304","41,470","41,491","41,113",16.09K,-0.50%
"Apr 20, 2017","41,512","41,881","41,989","41,222",20.15K,-0.96%
"Apr 19, 2017","41,913","42,001","42,076","41,738",14.92K,-0.66%
"Apr 18, 2017","42,191","42,325","42,387","41,653",19.76K,-0.73%
"Apr 17, 2017","42,503","42,700","42,750","42,450",11.31K,-0.16%
"Apr 13, 2017","42,573","42,330","42,729","42,330",16.36K,0.84%
"Apr 12, 2017","42,218","42,220","42,441","42,151",12.91K,0.04%
"Apr 11, 2017","42,202","41,465","42,280","41,332",21.43K,1.99%
"Apr 10, 2017","41,379","41,380","41,480","41,030",15.32K,-0.03%
"Apr 07, 2017","41,390","42,270","42,444","41,002",22.89K,-1.70%
"Apr 06, 2017","42,107","42,366","42,408","41,956",13.30K,-0.40%
"Apr 05, 2017","42,275","42,537","42,537","42,200",15.08K,-0.72%
"Apr 04, 2017","42,583","42,450","42,829","42,429",11.37K,0.57%
"Apr 03, 2017","42,341","42,376","42,437","42,070",14.12K,0.00%
"Mar 31, 2017","42,340","42,100","42,378","41,920",14.07K,0.42%
"Mar 30, 2017","42,165","42,327","42,427","42,001",15.98K,-0.32%
"Mar 29, 2017","42,302","42,090","42,330","42,000",13.71K,-0.27%
"Mar 28, 2017","42,415","42,053","42,468","42,012",15.95K,0.65%
"Mar 27, 2017","42,141","41,575","42,180","41,575",16.85K,1.42%
"Mar 24, 2017","41,551","41,347","41,624","41,174",14.25K,0.57%
"Mar 23, 2017","41,314","41,200","41,538","41,188",16.29K,0.16%
"Mar 22, 2017","41,247","41,188","41,375","41,081",13.56K,-0.12%
"Mar 21, 2017","41,297","40,782","41,328","40,700",17.46K,1.00%
"Mar 20, 2017","40,889","41,145","41,244","40,824",10.75K,-0.09%
"Mar 17, 2017","40,926","40,900","40,965","40,702",12.44K,0.78%
"Mar 16, 2017","40,611","40,397","41,243","40,397",26.65K,1.36%
"Mar 15, 2017","40,065","40,104","40,138","39,850",16.78K,-0.10%
"Mar 14, 2017","40,104","40,419","40,486","40,036",17.77K,-0.82%
"Mar 13, 2017","40,437","40,900","40,900","40,368",6.58K,-0.28%
"Mar 10, 2017","40,552","40,750","40,932","40,440",23.03K,-0.73%
"Mar 09, 2017","40,849","41,386","41,425","40,761",21.48K,-1.44%
"Mar 08, 2017","41,445","41,930","41,969","41,400",18.08K,-1.23%
"Mar 07, 2017","41,960","42,341","42,485","41,902",17.12K,-1.15%
"Mar 06, 2017","42,447","42,632","42,941","42,400",14.31K,-0.23%
"Mar 03, 2017","42,545","42,570","42,750","42,388",19.44K,-0.27%
"Mar 02, 2017","42,659","43,950","44,000","42,510",31.02K,-3.20%
"Mar 01, 2017","44,068","43,916","44,140","43,735",19.39K,1.83%
"Feb 28, 2017","43,276","43,340","43,415","43,087",12.34K,-0.37%
"Feb 27, 2017","43,436","43,303","43,586","43,290",14.47K,0.15%
"Feb 24, 2017","43,371","42,980","43,433","42,980",13.02K,1.18%
"Feb 23, 2017","42,865","42,760","43,064","42,555",18.32K,0.32%
"Feb 22, 2017","42,730","42,722","42,865","42,620",14.45K,-0.28%
"Feb 21, 2017","42,851","42,800","42,931","42,400",20.80K,-0.14%
"Feb 20, 2017","42,909","42,804","42,946","42,620",9.65K,-0.09%
"Feb 17, 2017","42,948","43,007","43,007","42,800",14.94K,-0.18%
"Feb 16, 2017","43,024","42,749","43,150","42,660",22.01K,0.84%
"Feb 15, 2017","42,664","42,568","42,690","42,309",17.74K,0.42%
"Feb 14, 2017","42,486","42,444","42,875","42,233",24.52K,0.10%
"Feb 13, 2017","42,445","42,611","42,750","42,354",15.00K,-0.38%
"Feb 10, 2017","42,607","41,878","42,777","41,800",24.59K,1.36%
"Feb 09, 2017","42,037","42,375","42,437","41,900",22.22K,-0.79%
"Feb 08, 2017","42,370","42,412","42,541","42,212",17.82K,-0.34%
"Feb 07, 2017","42,516","42,250","42,597","42,175",21.16K,0.51%
"Feb 06, 2017","42,299","41,950","42,347","41,950",15.45K,1.16%
"Feb 03, 2017","41,813","41,745","41,885","41,460",19.52K,-0.02%
"Feb 02, 2017","41,822","42,000","42,477","41,740",26.08K,-0.22%
"Feb 01, 2017","41,914","41,830","42,270","41,724",26.00K,-0.05%
"Jan 31, 2017","41,934","41,571","41,999","41,435",25.83K,1.31%
"Jan 30, 2017","41,391","41,530","41,637","41,328",18.87K,-0.16%
"Jan 27, 2017","41,456","41,000","41,756","40,505",31.82K,0.63%
"Jan 25, 2017","41,198","41,600","41,600","40,856",24.77K,-1.32%
"Jan 24, 2017","41,750","41,775","41,935","41,582",15.25K,0.11%
"Jan 23, 2017","41,706","41,588","41,878","41,560",17.90K,0.69%
"Jan 20, 2017","41,421","41,385","41,628","41,116",28.61K,0.35%
"Jan 19, 2017","41,275","41,778","41,778","40,851",27.98K,-1.77%
"Jan 18, 2017","42,020","41,650","42,095","41,534",20.42K,0.96%
"Jan 17, 2017","41,621","40,960","41,784","40,960",27.26K,1.58%
"Jan 16, 2017","40,972","40,950","41,280","40,901",12.96K,0.16%
"Jan 13, 2017","40,905","40,750","41,100","40,620",20.34K,0.07%
"Jan 12, 2017","40,877","41,000","41,316","40,801",23.78K,-0.32%
"Jan 11, 2017","41,008","41,157","41,270","40,570",24.83K,-0.26%
"Jan 10, 2017","41,115","40,779","41,329","40,564",21.83K,1.00%
"Jan 09, 2017","40,706","40,500","40,775","40,250",20.10K,0.85%
"Jan 06, 2017","40,361","40,401","40,536","39,777",29.41K,-0.29%
"Jan 05, 2017","40,477","40,308","40,697","40,308",24.44K,0.46%
"Jan 04, 2017","40,291","40,267","40,378","40,015",21.34K,-0.01%
"Jan 03, 2017","40,296","39,362","40,570","39,266",38.44K,2.87%
"Jan 02, 2017","39,172","38,760","39,380","38,750",7.72K,0.27%
"Dec 30, 2016","39,067","39,724","39,890","38,960",22.25K,-1.45%
"Dec 29, 2016","39,641","39,490","39,937","39,376",20.60K,0.50%
"Dec 28, 2016","39,442","39,250","39,547","39,081",19.77K,0.79%
"Dec 27, 2016","39,132","38,698","39,480","38,698",23.65K,1.54%
"Dec 26, 2016","38,537","38,720","38,720","38,377",6.35K,-0.20%
"Dec 23, 2016","38,616","38,930","39,036","38,558",16.40K,-0.97%
"Dec 22, 2016","38,994","39,247","39,433","38,882",23.63K,-0.43%
"Dec 21, 2016","39,162","39,650","39,800","39,095",26.10K,-0.70%
"Dec 20, 2016","39,437","39,630","39,630","38,709",29.45K,-0.04%
"Dec 19, 2016","39,453","39,700","39,700","39,350",17.28K,-0.66%
"Dec 16, 2016","39,714","39,400","39,925","39,226",33.84K,1.02%
"Dec 15, 2016","39,312","41,500","41,500","39,241",57.18K,-5.83%
"Dec 14, 2016","41,745","41,349","41,950","41,319",24.34K,1.21%
"Dec 13, 2016","41,245","41,725","41,770","41,012",21.96K,-1.20%
"Dec 12, 2016","41,745","41,255","41,850","41,064",15.49K,1.23%
"Dec 09, 2016","41,238","41,410","41,700","41,150",21.07K,-0.75%
"Dec 08, 2016","41,550","41,851","41,869","41,400",18.55K,-1.03%
"Dec 07, 2016","41,982","41,194","42,067","40,860",26.57K,2.29%
"Dec 06, 2016","41,042","41,448","41,520","41,000",17.16K,-0.82%
"Dec 05, 2016","41,382","41,295","41,438","40,777",20.93K,0.06%
"Dec 02, 2016","41,356","40,800","41,457","40,521",24.37K,1.67%
"Dec 01, 2016","40,678","41,150","41,150","40,525",20.35K,1.37%
"Nov 30, 2016","40,130","40,795","40,824","40,071",16.10K,-1.74%
"Nov 29, 2016","40,839","40,545","40,976","40,155",14.39K,0.39%
"Nov 28, 2016","40,679","40,700","41,350","40,551",19.22K,0.41%
"Nov 25, 2016","40,513","40,300","40,664","39,870",24.23K,0.48%
"Nov 24, 2016","40,321","40,500","40,500","40,081",13.61K,-0.53%
"Nov 23, 2016","40,535","40,807","40,887","39,912",28.53K,-0.67%
"Nov 22, 2016","40,809","40,750","41,099","40,570",19.87K,0.71%
"Nov 21, 2016","40,523","40,455","40,799","40,410",15.19K,0.31%
"Nov 18, 2016","40,397","40,630","40,656","40,150",23.29K,-0.88%
"Nov 17, 2016","40,756","41,190","41,380","40,683",16.38K,-1.21%
"Nov 16, 2016","41,254","41,550","41,649","41,065",18.44K,-0.41%
"Nov 15, 2016","41,423","41,160","41,600","40,789",22.20K,0.98%
"Nov 14, 2016","41,020","41,850","42,250","40,550",23.54K,-2.79%
"Nov 11, 2016","42,197","44,250","44,420","41,900",46.16K,-4.47%
"Nov 10, 2016","44,172","43,637","44,407","43,553",28.86K,1.77%
"Nov 09, 2016","43,403","43,520","44,820","43,267",45.24K,0.20%
"Nov 08, 2016","43,318","42,806","44,276","42,806",41.39K,0.85%
"Nov 07, 2016","42,951","43,325","43,325","42,625",24.55K,-1.07%
"Nov 04, 2016","43,415","43,250","43,640","43,020",27.81K,0.08%
"Nov 03, 2016","43,380","44,100","44,100","42,666",39.56K,-1.64%
"Nov 02, 2016","44,105","43,699","44,200","43,628",28.50K,1.17%
"Nov 01, 2016","43,595","42,575","43,739","42,560",33.53K,2.78%
"Oct 31, 2016","42,416","42,525","42,564","42,350",6.76K,-0.10%
"Oct 30, 2016","42,459","42,445","42,541","42,444",1.88K,-0.20%
"Oct 28, 2016","42,544","42,309","42,650","41,851",30.01K,0.72%
"Oct 27, 2016","42,240","42,150","42,342","42,006",17.33K,0.27%
"Oct 26, 2016","42,127","42,343","42,599","42,074",20.82K,-0.74%
"Oct 25, 2016","42,439","42,165","42,474","42,165",21.39K,0.85%
"Oct 24, 2016","42,083","41,998","42,637","41,952",28.88K,0.25%
"Oct 21, 2016","41,976","41,890","42,080","41,845",14.58K,-0.10%
"Oct 20, 2016","42,016","42,300","42,430","41,833",25.75K,-0.48%
"Oct 19, 2016","42,217","42,200","42,498","42,078",23.57K,0.04%
"Oct 18, 2016","42,199","42,030","42,380","41,977",27.28K,0.75%
"Oct 17, 2016","41,885","41,899","42,019","41,680",17.33K,0.11%
"Oct 14, 2016","41,841","41,913","42,130","41,580",25.60K,-0.16%
"Oct 13, 2016","41,906","42,250","42,395","41,825",25.22K,-0.40%
"Oct 12, 2016","42,074","41,977","42,195","41,775",13.75K,0.11%
"Oct 11, 2016","42,028","42,153","42,336","41,961",15.29K,-0.50%
"Oct 10, 2016","42,239","42,111","42,660","42,111",28.14K,0.83%
"Oct 07, 2016","41,893","41,627","42,338","41,105",65.13K,0.83%
"Oct 06, 2016","41,548","42,700","42,793","41,165",53.80K,-2.58%
"Oct 05, 2016","42,647","43,000","43,232","42,166",45.88K,-0.58%
"Oct 04, 2016","42,897","44,946","45,115","42,605",59.23K,-4.50%
"Oct 03, 2016","44,916","45,650","45,899","44,833",34.27K,-1.81%
"Sep 30, 2016","45,744","45,830","46,900","45,623",44.18K,-0.22%
"Sep 29, 2016","45,845","45,700","46,048","45,550",28.61K,0.55%
"Sep 28, 2016","45,593","45,380","45,700","45,230",22.93K,0.18%
"Sep 27, 2016","45,509","46,501","46,501","45,380",33.21K,-2.16%
"Sep 26, 2016","46,514","46,670","46,786","46,315",26.73K,-0.67%
"Sep 23, 2016","46,828","47,475","47,475","46,700",27.44K,-1.58%
"Sep 22, 2016","47,578","47,265","47,649","47,058",32.95K,0.84%
"Sep 21, 2016","47,184","46,200","47,336","45,935",41.54K,2.26%
"Sep 20, 2016","46,143","46,150","46,249","45,860",19.88K,0.19%
"Sep 19, 2016","46,054","45,299","46,250","45,299",25.85K,1.71%
"Sep 16, 2016","45,279","45,504","45,620","45,058",24.50K,-0.79%
"Sep 15, 2016","45,640","45,570","46,066","45,265",35.68K,0.05%
"Sep 14, 2016","45,618","45,600","45,839","45,415",24.78K,0.25%
"Sep 13, 2016","45,506","45,750","45,840","45,373",17.57K,0.12%
"Sep 12, 2016","45,451","46,111","46,111","45,100",40.10K,-1.62%
"Sep 09, 2016","46,200","46,795","46,795","46,135",27.91K,-1.12%
"Sep 08, 2016","46,725","47,185","47,363","46,620",28.73K,-0.63%
"Sep 07, 2016","47,022","47,551","47,583","46,917",28.39K,-1.25%
"Sep 06, 2016","47,617","46,473","47,700","46,352",31.15K,2.46%
"Sep 05, 2016","46,473","46,199","46,519","46,199",8.57K,0.95%
"Sep 02, 2016","46,034","45,247","46,085","44,975",41.43K,1.84%
"Sep 01, 2016","45,203","44,940","45,332","44,681",25.83K,2.76%
"Aug 31, 2016","43,987","44,280","44,436","43,900",19.53K,0.00%
"Aug 30, 2016","43,988","44,250","44,298","43,929",21.22K,-0.90%
"Aug 29, 2016","44,388","43,780","44,490","43,569",24.36K,0.92%
"Aug 26, 2016","43,984","43,831","44,718","43,667",38.12K,0.74%
"Aug 25, 2016","43,662","43,944","43,944","43,528",22.32K,-0.26%
"Aug 24, 2016","43,777","44,431","44,550","43,721",31.86K,-1.64%
"Aug 23, 2016","44,505","44,700","44,880","44,465",23.92K,-0.04%
"Aug 22, 2016","44,521","45,400","45,400","44,427",29.26K,-2.04%
"Aug 19, 2016","45,449","46,000","46,067","45,220",32.05K,-1.40%
"Aug 18, 2016","46,096","46,030","46,344","45,884",25.90K,0.44%
"Aug 17, 2016","45,892","46,313","46,422","45,750",29.58K,-0.96%
"Aug 16, 2016","46,338","46,400","46,821","46,071",34.93K,0.43%
"Aug 12, 2016","46,139","46,701","47,080","46,056",41.27K,-1.34%
"Aug 11, 2016","46,766","47,099","47,240","46,453",36.63K,-0.76%
"Aug 10, 2016","47,124","46,420","47,680","46,420",37.60K,1.62%
"Aug 09, 2016","46,373","46,350","46,440","45,924",25.01K,0.16%
"Aug 08, 2016","46,298","46,155","46,438","45,875",27.85K,0.15%
"Aug 05, 2016","46,229","47,652","47,723","46,159",45.05K,-3.05%
"Aug 04, 2016","47,681","47,501","47,928","46,875",32.80K,0.01%
"Aug 03, 2016","47,678","48,198","48,440","47,631",33.50K,-0.83%
"Aug 02, 2016","48,076","47,689","48,438","47,550",34.28K,0.72%
"Aug 01, 2016","47,733","47,599","48,054","47,599",27.67K,0.53%
"Jul 29, 2016","47,483","47,500","47,648","46,967",41.75K,0.25%
"Jul 28, 2016","47,364","47,350","48,124","47,210",44.73K,0.72%
"Jul 27, 2016","47,026","46,282","47,350","46,162",36.96K,1.33%
"Jul 26, 2016","46,408","46,498","46,649","46,300",19.92K,-0.15%
"Jul 25, 2016","46,479","46,155","46,595","45,812",29.40K,0.34%
"Jul 22, 2016","46,320","46,625","46,646","46,175",28.16K,-0.66%
"Jul 21, 2016","46,630","45,944","46,669","45,525",41.67K,1.19%
